group,names,scores,logfoldchanges,pvals,pvals_adj
B cells,TAF12,9.625845,,6.219349821410994e-22,1.7643545592655304e-21
B cells,PMF1,9.621337,,6.4980919078002e-22,1.840819237337167e-21
B cells,NFE2L2,9.617288,3.0202985,6.759007148149324e-22,1.9120246529418176e-21
B cells,MOB2,9.604031,,7.687803188327378e-22,2.1716958159116886e-21
B cells,CYB5B,9.598262,,8.130410002322398e-22,2.2934866015013816e-21
B cells,GYS1,9.595817,,8.325528023639818e-22,2.3452191615886812e-21
B cells,GTF2B,9.590735,,8.745947856181779e-22,2.460182238025817e-21
B cells,MRPL21,9.58382,,9.352025666639382e-22,2.626973501864995e-21
B cells,TPM2,9.580649,0.5309209,9.643672822207102e-22,2.7050975658364944e-21
B cells,FNBP4,9.574422,,1.024286366866225e-21,2.869149487020238e-21
B cells,TMEM165,9.568997,,1.07947847268202e-21,3.0195202033063498e-21
B cells,ACTR2,9.568386,,1.0858788453340935e-21,3.0331811322181384e-21
B cells,MVD,9.563877,,1.1342554851558979e-21,3.1638925666831182e-21
B cells,EVI2B,9.553638,,1.2521919205843798e-21,3.4879997787865735e-21
B cells,SEC11C,9.55169,,1.275971633632718e-21,3.549295225682109e-21
B cells,ANKRD22,9.545005,0.3452086,1.3610163643958862e-21,3.7753574601827635e-21
B cells,ST7L,9.54256,,1.3934991704370887e-21,3.860108505365897e-21
B cells,NAA20,9.53148,,1.550564268436426e-21,4.289251088344194e-21
B cells,MRPL19,9.526284,,1.6301353056892666e-21,4.50313620356151e-21
B cells,CALCOCO2,9.52468,,1.6555154672150007e-21,4.566939219903451e-21
B cells,HMOX1,9.517803,,1.768789252376125e-21,4.872697664948003e-21
B cells,TGOLN2,9.507641,,1.9503583848833915e-21,5.365497620036841e-21
B cells,C12orf10,9.502063,,2.057731824056198e-21,5.653109406747796e-21
B cells,CD302,9.496714,,2.1661777370792768e-21,5.942874450148907e-21
B cells,ID1,9.489455,,2.3224475777488568e-21,6.362870076024266e-21
B cells,NRGN,9.475701,,2.6497388899055488e-21,7.249627605760735e-21
B cells,PRSS57,9.473867,1.0068501,2.6966912481293153e-21,7.36800887467026e-21
B cells,MRPS12,9.466953,,2.881261609224222e-21,7.861559643176595e-21
B cells,C19orf77,9.462406,-3.2964115,3.0093617339365424e-21,8.199895732797119e-21
B cells,ZNF195,9.443266,,3.613371626041578e-21,9.80562178030279e-21
B cells,RP11-10K16.1,9.441089,0.093816504,3.689270832054202e-21,9.998023935106239e-21
B cells,FCGR3B,9.439942,0.48979157,3.729849003081663e-21,1.009431394609381e-20
B cells,PEX19,9.436771,,3.844429898815233e-21,1.0390351077879008e-20
B cells,STX4,9.424431,,4.324428382961093e-21,1.165614119396521e-20
B cells,CTBP2,9.41893,,4.557089953453941e-21,1.2266729349808725e-20
B cells,CTRL,9.416026,-0.45134193,4.684831719922225e-21,1.2593633655704905e-20
B cells,FAM96A,9.415491,,4.708746437536271e-21,1.2640930033654419e-20
B cells,NPRL2,9.410448,,4.940247951510491e-21,1.3244632577776116e-20
B cells,DUSP23,9.409303,,4.99441203738778e-21,1.3371919778816011e-20
B cells,MTIF2,9.40785,,5.0638637599036574e-21,1.3539742673539191e-20
B cells,TXN2,9.39765,,5.579532575278112e-21,1.4898618358553035e-20
B cells,CYTL1,9.396465,1.2502067,5.642671538760423e-21,1.5047124103361128e-20
B cells,MPV17,9.394861,,5.729343256261741e-21,1.5257904810284265e-20
B cells,RALBP1,9.38424,,6.337172335657281e-21,1.6831799032290256e-20
B cells,RNF168,9.38424,,6.337172335657281e-21,1.6831799032290256e-20
B cells,TINF2,9.382865,,6.420409193884146e-21,1.7030263113751052e-20
B cells,CYTH4,9.374689,,6.93799895451176e-21,1.8378805177514595e-20
B cells,CCDC12,9.366475,,7.499532201326914e-21,1.984003227864263e-20
B cells,ANAPC13,9.364832,,7.617118016744445e-21,2.0124486173697345e-20
B cells,ACAT2,9.3615465,,7.857786529568967e-21,2.073294598830862e-20
B cells,TRAPPC3,9.359331,,8.024328394520607e-21,2.1144475347880387e-20
B cells,TREX1,9.33958,,9.671781550013574e-21,2.5452056710562038e-20
B cells,C1orf86,9.331136,,1.047422499904525e-20,2.752752956385085e-20
B cells,NDUFB6,9.330754,,1.0512051579345838e-20,2.759068655996283e-20
B cells,NFYC,9.324259,,1.1176165458892635e-20,2.929532230378148e-20
B cells,ZMAT2,9.317688,,1.1890297562498594e-20,3.112643340968218e-20
B cells,LRCH4,9.316848,,1.1984835297482991e-20,3.133290273851762e-20
B cells,UBE2B,9.30936,,1.2860567330639485e-20,3.353472576437936e-20
B cells,SNX9,9.284527,,1.6242780117272595e-20,4.2298906555397384e-20
B cells,TMEM9B,9.283304,,1.643030157607216e-20,4.273160357886127e-20
B cells,RNF187,9.281547,,1.6703619621453916e-20,4.338602499078939e-20
B cells,PHF5A,9.280706,,1.683592137201229e-20,4.3672947787321113e-20
B cells,MORF4L2,9.280553,,1.686008731217454e-20,4.36789826740273e-20
B cells,ABT1,9.270964,,1.844712305148228e-20,4.7666984629153173e-20
B cells,CTNNBIP1,9.266112,,1.9305519242526426e-20,4.982069481942303e-20
B cells,ADD1,9.258318,,2.0767742669270812e-20,5.352510997234745e-20
B cells,PFDN2,9.256638,,2.1097199606100698e-20,5.430424609034929e-20
B cells,MRPL43,9.253122,,2.180285348484129e-20,5.604846654200845e-20
B cells,RBM7,9.250218,,2.2403346582939188e-20,5.75182197251327e-20
B cells,CD47,9.247392,,2.3003740742417498e-20,5.898395062158333e-20
B cells,TTN-AS1,9.239407,5.858527,2.478671019590593e-20,6.347428987427895e-20
B cells,ADH5,9.236542,,2.5459292802924522e-20,6.503012210197835e-20
B cells,COMMD8,9.236542,,2.5459292802924522e-20,6.503012210197835e-20
B cells,IRF7,9.232569,,2.6421890792796303e-20,6.740278263468444e-20
B cells,IL17RA,9.230659,,2.6897400223774983e-20,6.852840821343944e-20
B cells,CCDC69,9.226608,,2.793363892761418e-20,7.107796164787323e-20
B cells,GARS,9.214383,,3.130734023409546e-20,7.956122041701515e-20
B cells,PNPLA8,9.204603,,3.4293742206953685e-20,8.703995483998396e-20
B cells,UFD1L,9.202616,,3.4933914425800736e-20,8.855238130747968e-20
B cells,CXXC1,9.190314,,3.91695364044957e-20,9.916338330252076e-20
B cells,ACY3,9.190008,1.0794815,3.9280989193323085e-20,9.931982096921133e-20
B cells,CCDC115,9.18848,,3.984297292088329e-20,1.006135679820285e-19
B cells,SNW1,9.178471,,4.372562086624552e-20,1.1027899335749186e-19
B cells,CELF1,9.169302,,4.7609259645817243e-20,1.199225683773734e-19
B cells,USP33,9.167927,,4.822049122995329e-20,1.2130941189925357e-19
B cells,TAPBP,9.163877,,5.006563520995642e-20,1.2579305329134778e-19
B cells,IFT20,9.152721,,5.551719406158593e-20,1.393154179713574e-19
B cells,IFFO1,9.14019,1.6035106,6.234270762422113e-20,1.5624738752937625e-19
B cells,SPPL2A,9.139655,,6.265180579930995e-20,1.56825546431314e-19
B cells,C5AR2,9.129722,0.14591241,6.867543938166679e-20,1.7168859845416695e-19
B cells,GOT2,9.123762,,7.256075968431141e-20,1.811754299233743e-19
B cells,PLEKHJ1,9.1174965,,7.68796520269611e-20,1.917198304911748e-19
B cells,AP003733.1,9.109703,,8.260793395895176e-20,2.0574827885168558e-19
B cells,LAT2,9.095033,,9.455835319865631e-20,2.3521978407625947e-19
B cells,PSMD14,9.087773,,1.0108790094774959e-19,2.5115006446645857e-19
B cells,ALKBH4,9.087621,,1.0123004889961553e-19,2.5119118833651494e-19
B cells,WDR45,9.082349,,1.0625700013620126e-19,2.6333829030037484e-19
B cells,MAP2K3,9.069818,,1.1921668263001747e-19,2.9509079858915215e-19
B cells,ARL4A,9.050333,,1.4253289788549176e-19,3.519330811987451e-19
B cells,MANF,9.048882,,1.4444047826906707e-19,3.5620339893728007e-19
B cells,ATP6V1A,9.042463,,1.53180809396729e-19,3.772926339820911e-19
B cells,RP3-325F22.5,9.039521,0.7959503,1.573595216513e-19,3.8710829434514143e-19
B cells,TMCO1,9.034211,,1.6519007105681626e-19,4.0587241045900803e-19
B cells,SH3BP1,9.032682,,1.6751396724140176e-19,4.110772202242988e-19
B cells,S100B,9.024736,,1.8012902559532607e-19,4.414927097924659e-19
B cells,RNASEH2B,9.018012,,1.9153318007652335e-19,4.682962838056806e-19
B cells,RPPH1,9.017096,3.3250914,1.9314257345014388e-19,4.716546360198874e-19
B cells,PQBP1,9.014115,,1.9846594771999945e-19,4.8406328712194995e-19
B cells,FOSL2,9.01167,,2.0294191825815428e-19,4.943773891794258e-19
B cells,FBXW5,9.001279,,2.231041263091708e-19,5.428324241099047e-19
B cells,MMADHC,8.991422,,2.4405253222279254e-19,5.9308027271638535e-19
B cells,CD55,8.991117,,2.447322487442661e-19,5.940103124860829e-19
B cells,NELFB,8.989129,2.8573916,2.4919622581039327e-19,6.041120625706503e-19
B cells,C1orf35,8.982253,,2.652786834218156e-19,6.42321267365171e-19
B cells,AAR2,8.975108,,2.8307271041420604e-19,6.845772924164596e-19
B cells,PPP2R3C,8.973847,,2.8633301863823975e-19,6.916256488846371e-19
B cells,CCDC124,8.9685755,,3.003737752142484e-19,7.246653201791276e-19
B cells,TMEM126B,8.952376,,3.479090070161836e-19,8.383349566655027e-19
B cells,C19orf24,8.944813,,3.7258228129671664e-19,8.967082582351784e-19
B cells,TMEM91,8.939808,,3.898487038336961e-19,9.371363072925388e-19
B cells,RAB2A,8.939616,,3.9052315898792755e-19,9.37630633824556e-19
B cells,TMEM176B,8.938394,,3.948670516598985e-19,9.46923385275536e-19
B cells,ZBTB10,8.935643,,4.0481610680883713e-19,9.696194175061968e-19
B cells,PDCD2L,8.912873,,4.972675069935449e-19,1.1882138757312902e-18
B cells,OSCAR,8.911574,,5.031291852324826e-19,1.2007856449462593e-18
B cells,BNIP2,8.901412,,5.514064063417399e-19,1.3144372022449104e-18
B cells,RXRA,8.901107,,5.52927107252235e-19,1.3164931125053215e-18
B cells,SMS,8.8999605,,5.58666722608544e-19,1.3285772238015316e-18
B cells,RAB9A,8.898279,,5.671914399058489e-19,1.3472480757858644e-18
B cells,ATG16L2,8.875586,,6.956625813685475e-19,1.6484895293093543e-18
B cells,AP001046.6,8.874439,-0.060266357,7.028635341129658e-19,1.6635823292614575e-18
B cells,ALDH7A1,8.857247,-0.056713052,8.201416755847446e-19,1.9388692094202e-18
B cells,CDK19,8.856713,2.5841403,8.240846924135302e-19,1.945890655049658e-18
B cells,PLA2G7,8.846016,,9.0699602591047e-19,2.1391415705435615e-18
B cells,CNIH4,8.821717,,1.127172912757655e-18,2.6552954364137927e-18
B cells,PARL,8.816293,,1.1831215448345107e-18,2.7838153996106134e-18
B cells,ELP6,8.808957,,1.2631535170116937e-18,2.9686334124834164e-18
B cells,RP5-1028K7.2,8.808346,,1.2700592772745873e-18,2.9813598058088905e-18
B cells,CTC-378H22.1,8.795203,,1.427887876921368e-18,3.347919992781637e-18
B cells,TSPAN33,8.794974,,1.430805886501796e-18,3.3508334578496397e-18
B cells,SARS,8.79123,,1.479308844532344e-18,3.4603715661575295e-18
B cells,DUSP10,8.786111,,1.548266630517045e-18,3.61744539840431e-18
B cells,LSM6,8.769378,,1.796568942624534e-18,4.192692981620849e-18
B cells,IL1RAP,8.762768,0.97625965,1.905134222908338e-18,4.4408723144716505e-18
B cells,MRPS16,8.762501,,1.909660807774685e-18,4.4462416944695806e-18
B cells,KIF5B,8.75272,,2.0827048910411324e-18,4.8378743113615156e-18
B cells,RBCK1,8.73293,,2.4815791738169572e-18,5.757724301199437e-18
B cells,MYO9B,8.732625,,2.488296415883018e-18,5.759945407136616e-18
B cells,DDB2,8.725366,,2.6532142396609527e-18,6.1345993980600064e-18
B cells,ZFX,8.716388,,2.8721829150461384e-18,6.633216893870989e-18
B cells,OAS1,8.711842,,2.989775797658639e-18,6.8968299830649114e-18
B cells,MRPL28,8.71123,,3.0059448492594014e-18,6.9261402056668234e-18
B cells,RP11-701P16.5,8.699158,0.0023357202,3.3435690259059812e-18,7.695210646503985e-18
B cells,MRPL51,8.697629,,3.3888913371608602e-18,7.790554798070943e-18
B cells,ACADM,8.685366,,3.775255535550797e-18,8.668784237774505e-18
B cells,RP3-508I15.21,8.685022,,3.786692678826925e-18,8.685074951437901e-18
B cells,DECR1,8.677152,,4.058032192791251e-18,9.296751873519477e-18
B cells,RP11-879F14.2,8.667983,,4.398433327172051e-18,1.0065064821904008e-17
B cells,KLF13,8.659769,,4.727220966252394e-18,1.0805076494291186e-17
B cells,TMEM104,8.657018,3.1150331,4.842659542150134e-18,1.1056300324543684e-17
B cells,SNX17,8.649988,,5.150464427351411e-18,1.1745642935807095e-17
B cells,HECTD1,8.62718,,6.288296018604957e-18,1.4324136716639993e-17
B cells,TBXA2R,8.6230545,,6.519152512586151e-18,1.483311151896735e-17
B cells,PF4,8.619349,,6.733614789503667e-18,1.5303669976144697e-17
B cells,STOML2,8.6055565,,7.594727889282989e-18,1.722160519111789e-17
B cells,SLC35A2,8.594935,,8.331135635746695e-18,1.887006939013974e-17
B cells,CTD-2353F22.1,8.589358,-0.048130445,8.745665305097012e-18,1.9786573088454778e-17
B cells,C20orf27,8.58271,,9.26634516412038e-18,2.0940893026260746e-17
B cells,MFF,8.576521,,9.778560948426998e-18,2.2063260624681858e-17
B cells,PCYT1A,8.576445,,9.785056087046404e-18,2.2063260624681858e-17
B cells,CCM2,8.567734,,1.0554103638091401e-17,2.3770503689395047e-17
B cells,TOP2B,8.565595,,1.0751938510249608e-17,2.4188838043306204e-17
B cells,PTAFR,8.5647545,,1.0830656742045838e-17,2.43385544765075e-17
B cells,MAEA,8.564372,,1.0866625517029605e-17,2.4391976469202255e-17
B cells,GTPBP2,8.556769,,1.1607424626438915e-17,2.6025615754347342e-17
B cells,CNPY2,8.554592,,1.1828646647876665e-17,2.6462296751401935e-17
B cells,GPRC5C,8.552452,-0.06810966,1.2050038074296165e-17,2.6897406415839654e-17
B cells,DPM1,8.552452,,1.2050038074296165e-17,2.6897406415839654e-17
B cells,SSR3,8.5489,,1.2426774396555711e-17,2.7707412255419647e-17
B cells,DENND5B,8.546721,,1.266339784733417e-17,2.820355868003156e-17
B cells,RP11-139H15.1,8.544506,,1.2908735969854832e-17,2.8717988809465697e-17
B cells,RUFY1,8.544047,,1.296007815894157e-17,2.880017368653682e-17
B cells,WNK1,8.532051,,1.437753306537469e-17,3.191461279772406e-17
B cells,IFNGR2,8.524716,,1.531852081358509e-17,3.396567807890264e-17
B cells,DDX54,8.52357,,1.5470939694792155e-17,3.4227742687593265e-17
B cells,PEX26,8.520742,,1.5853334094530454e-17,3.503499247410045e-17
B cells,LINC00884,8.516998,-0.21722332,1.6374134951355274e-17,3.6145993270099944e-17
B cells,FBXW4,8.516311,,1.647161091153043e-17,3.6321082495105685e-17
B cells,HVCN1,8.508059,,1.768694291423309e-17,3.895802404016099e-17
B cells,NIT2,8.4939995,,1.9964499409245015e-17,4.3878020679659374e-17
B cells,DDX56,8.48399,2.2153878,2.1760041405270968e-17,4.7667122464996646e-17
B cells,DCP2,8.481506,,2.2229618723006342e-17,4.8642491735243635e-17
B cells,C1orf50,8.480857,,2.235407171407564e-17,4.886135893787025e-17
B cells,GNPAT,8.471917,,2.4138624999372992e-17,5.2646946563517973e-17
B cells,C1orf51,8.451211,-0.14994505,2.8829768983072187e-17,6.280995421148624e-17
B cells,NKIRAS2,8.443723,,3.073883796398455e-17,6.682356079127076e-17
B cells,C1orf63,8.431536,,3.4115936595509476e-17,7.408455286755587e-17
B cells,BLCAP,8.428746,,3.493879363436071e-17,7.5789140204687e-17
B cells,RP3-467K16.4,8.425766,0.104715556,3.5839651160556074e-17,7.765904910196332e-17
B cells,WARS,8.425308,,3.598026344065981e-17,7.787935809666625e-17
B cells,DHRS4L2,8.415757,,3.9036627118882714e-17,8.440351809488155e-17
B cells,CDV3,8.414535,,3.944588286419348e-17,8.519629128335524e-17
B cells,LILRB2,8.412242,,4.022467729656849e-17,8.678463278655553e-17
B cells,LILRA3,8.408116,,4.1664914154211137e-17,8.979507360821365e-17
B cells,LAIR1,8.37144,,5.691851345541e-17,1.224054052804516e-16
B cells,PLRG1,8.367199,,5.900401900112512e-17,1.2675406874570379e-16
B cells,SDHB,8.354248,,6.585106103001987e-17,1.4100869599575988e-16
B cells,EWSR1,8.354248,,6.585106103001987e-17,1.4100869599575988e-16
B cells,RNF125,8.350274,,6.81045649738684e-17,1.4567821384784681e-16
B cells,PRR5L,8.335566,,7.712855552206511e-17,1.6480460581637844e-16
B cells,EIF5,8.320017,,8.795110612976645e-17,1.8772914862276721e-16
B cells,TWF2,8.315585,,9.130098748590131e-17,1.946716151085316e-16
B cells,ETHE1,8.299653,,1.0441550886778503e-16,2.2239724998463267e-16
B cells,ORAI1,8.297093,,1.0668916931694558e-16,2.269982325892459e-16
B cells,LINC01146,8.287772,0.20930144,1.1538961957430372e-16,2.452489257689771e-16
B cells,PLA2G12A,8.259424,,1.4637690024395772e-16,3.104494172724448e-16
B cells,VKORC1,8.247352,,1.619434832096173e-16,3.427375306023647e-16
B cells,C16orf13,8.244143,,1.6634899456374157e-16,3.5168920626583845e-16
B cells,PIGF,8.241926,,1.6945964096528954e-16,3.578873093247931e-16
B cells,TNFRSF21,8.238641,-0.5879109,1.7417781441249071e-16,3.6746374348626736e-16
B cells,HDDC3,8.237494,,1.7585396902696454e-16,3.7060899689560495e-16
B cells,GYG1,8.220838,,2.0208668566269113e-16,4.254456540267182e-16
B cells,HRASLS2,8.212662,,2.163380855646753e-16,4.549696857301268e-16
B cells,EFCAB14,8.19822,,2.4397133509428466e-16,5.120069991485512e-16
B cells,CMTM7,8.183474,,2.757765412040769e-16,5.775424946682239e-16
B cells,DDT,8.181792,,2.7965189437349207e-16,5.850458041286445e-16
B cells,HPRT1,8.179653,,2.8466187724719447e-16,5.949046546440846e-16
B cells,SEC31A,8.159252,,3.3710555000542744e-16,7.037694154601826e-16
B cells,RARS,8.149854,,3.6436467674288085e-16,7.598846230299914e-16
B cells,MRPL14,8.142365,,3.8762846378868444e-16,8.075592995597593e-16
B cells,ZNF3,8.115126,,4.852815079536098e-16,1.0099511091646406e-15
B cells,TMEM140,8.099423,,5.522008125628877e-16,1.1468345016882404e-15
B cells,WARS2,8.082538,,6.343283960027637e-16,1.31467025078293e-15
B cells,ZNF277,8.079557,,6.500219581616093e-16,1.345801155614098e-15
B cells,LAMTOR5,8.072223,,6.903006598831468e-16,1.4277159459837577e-15
B cells,C21orf33,8.068172,,7.135812956573639e-16,1.4743415199532313e-15
B cells,EMC7,8.067867,,7.153693937589399e-16,1.476510616633519e-15
B cells,MAF1,8.066415,,7.239233298895009e-16,1.4926254224525792e-15
B cells,TMEM208,8.063436,,7.417983725050798e-16,1.5279060195779193e-15
B cells,UQCC1,8.056482,,7.852153805662876e-16,1.6100535526965936e-15
B cells,DENND1C,8.056406,,7.857061337159377e-16,1.6100535526965936e-15
B cells,FBXO41,8.055717,-4.9359503,7.901365326892556e-16,1.6174749901520075e-15
B cells,ZFP36L1,8.052586,,8.106329282279159e-16,1.6577360495458403e-15
B cells,RP11-307C12.12,8.050675,0.62576777,8.233868869547611e-16,1.6820978283039041e-15
B cells,ARPP19,8.047848,,8.426263636348069e-16,1.7196456400710346e-15
B cells,RALY,8.037341,,9.180847632404426e-16,1.8717324428959077e-15
B cells,KDELR2,8.026912,,9.995692361117175e-16,2.035782558272337e-15
B cells,GALK1,8.017896,,1.0757225523156773e-15,2.188652191893545e-15
B cells,N4BP2L1,8.010446,,1.1429353084779874e-15,2.3230392448739583e-15
B cells,IFIT2,7.9907703,,1.3409816814336086e-15,2.722805444535246e-15
B cells,TSSC1,7.983015,,1.4280174397897665e-15,2.896587098965044e-15
B cells,NARS,7.9796147,,1.4679086673750086e-15,2.971475035172082e-15
B cells,ALG5,7.976138,,1.509830970544469e-15,3.053247665408431e-15
B cells,DNAJA2,7.9757175,,1.5149777186364222e-15,3.0605610477503478e-15
B cells,SRP72,7.9566917,,1.76699918465503e-15,3.5624983561593345e-15
B cells,FRAT1,7.95631,,1.7724611803969509e-15,3.5699117429948656e-15
B cells,C15orf57,7.943626,,1.9635500988373552e-15,3.946834369522322e-15
B cells,ARF4,7.920474,,2.366066384690087e-15,4.751137318654793e-15
B cells,SLC16A3,7.9162717,,2.4473865166645067e-15,4.909501537942842e-15
B cells,VAPA,7.9153547,,2.4654915360017412e-15,4.940864801606696e-15
B cells,C17orf59,7.911458,,2.5439205983627807e-15,5.092934130856418e-15
B cells,SUMO3,7.9109993,,2.553307546551e-15,5.106615093102e-15
B cells,PGRMC2,7.8751636,,3.4029725186704208e-15,6.785588272523273e-15
B cells,MAP2K7,7.8720307,,3.4893010195697694e-15,6.943882626009492e-15
B cells,SERPING1,7.859882,,3.844960392904953e-15,7.644056447127142e-15
B cells,TMEM60,7.8577423,,3.911186962912533e-15,7.767997940243362e-15
B cells,CIAPIN1,7.8549914,,3.997987795041261e-15,7.924653706722025e-15
B cells,DNAJC8,7.8526993,,4.071768364038415e-15,8.062907651561217e-15
B cells,IDH2,7.8514004,,4.114170688244331e-15,8.138814417891852e-15
B cells,SFR1,7.8486495,,4.205404054630026e-15,8.311075206778707e-15
B cells,CAPZA2,7.8469687,,4.262135254462211e-15,8.40657841116807e-15
B cells,PEX16,7.8373413,,4.601864125138456e-15,9.067712561849176e-15
B cells,HMGCL,7.835431,,4.672373176749928e-15,9.19758499360222e-15
B cells,COPS6,7.8317633,,4.810744682909492e-15,9.451364799429258e-15
B cells,TCP1,7.8314576,,4.822456079062746e-15,9.465075719455832e-15
B cells,TIMM10B,7.8263383,,5.022846177633383e-15,9.848717995359575e-15
B cells,DIS3,7.824772,,5.085781282382574e-15,9.962353148643633e-15
B cells,EMC10,7.817093,,5.405724472659251e-15,1.0578717167630628e-14
B cells,STUB1,7.8110948,,5.669338863845947e-15,1.1083751444469105e-14
B cells,CD93,7.806472,,5.8811039417298995e-15,1.1486531136191209e-14
B cells,MAX,7.8043327,,5.981728186864891e-15,1.1671664754858324e-14
B cells,USP25,7.7736163,,7.627665780374826e-15,1.4854266368792262e-14
